sequence_id	token_id	morpheme	tag	sequence
seq_159	0	ha	NOUN	ha ga pa
seq_159	1	ga	ADJ	ha ga pa
seq_159	2	pa	NOUN	ha ga pa
seq_160	0	nan	NOUN	nan pa pa
seq_160	1	pa	NOUN	nan pa pa
seq_160	2	pa	NOUN	nan pa pa
seq_161	0	ta	NOUN	ta sa ra la ta
seq_161	1	sa	NOUN	ta sa ra la ta
seq_161	2	ra	NOUN	ta sa ra la ta
seq_161	3	la	ADJ	ta sa ra la ta
seq_161	4	ta	NOUN	ta sa ra la ta
seq_162	0	ta	NOUN	ta ma ta ha
seq_162	1	ma	NOUN	ta ma ta ha
seq_162	2	ta	NOUN	ta ma ta ha
seq_162	3	ha	NOUN	ta ma ta ha
seq_163	0	ba	ADJ	ba ra ra na dh
seq_163	1	ra	NOUN	ba ra ra na dh
seq_163	2	ra	NOUN	ba ra ra na dh
seq_163	3	na	NOUN	ba ra ra na dh
seq_163	4	dh	VERB	ba ra ra na dh
seq_164	0	ku	NOUN	ku ta pa mu
seq_164	1	ta	NOUN	ku ta pa mu
seq_164	2	pa	NOUN	ku ta pa mu
seq_164	3	mu	NOUN	ku ta pa mu
seq_165	0	sa	NOUN	sa pa gh
seq_165	1	pa	NOUN	sa pa gh
seq_165	2	gh	NOUN	sa pa gh
seq_166	0	sa	NOUN	sa sa ta
seq_166	1	sa	NOUN	sa sa ta
seq_166	2	ta	NOUN	sa sa ta
seq_167	0	si	VERB	si ka la ch
seq_167	1	ka	NOUN	si ka la ch
seq_167	2	la	ADJ	si ka la ch
seq_167	3	ch	NOUN	si ka la ch
seq_168	0	ma	NOUN	ma an la
seq_168	1	an	ADP	ma an la
seq_168	2	la	ADJ	ma an la
seq_169	0	ba	ADJ	ba sa ka
seq_169	1	sa	NOUN	ba sa ka
seq_169	2	ka	NOUN	ba sa ka
seq_170	0	ch	NOUN	ch pa bh
seq_170	1	pa	NOUN	ch pa bh
seq_170	2	bh	VERB	ch pa bh
seq_171	0	la	ADJ	la na si
seq_171	1	na	NOUN	la na si
seq_171	2	si	VERB	la na si
seq_172	0	pa	NOUN	pa sa pa
seq_172	1	sa	NOUN	pa sa pa
seq_172	2	pa	NOUN	pa sa pa
seq_173	0	la	ADJ	la ku bh ra sa
seq_173	1	ku	NOUN	la ku bh ra sa
seq_173	2	bh	VERB	la ku bh ra sa
seq_173	3	ra	NOUN	la ku bh ra sa
seq_173	4	sa	NOUN	la ku bh ra sa
seq_174	0	na	NOUN	na ka ja pa
seq_174	1	ka	NOUN	na ka ja pa
seq_174	2	ja	VERB	na ka ja pa
seq_174	3	pa	NOUN	na ka ja pa
seq_175	0	pa	NOUN	pa ku gh
seq_175	1	ku	NOUN	pa ku gh
seq_175	2	gh	NOUN	pa ku gh
seq_176	0	ma	NOUN	ma na ma
seq_176	1	na	NOUN	ma na ma
seq_176	2	ma	NOUN	ma na ma
seq_177	0	sa	NOUN	sa un na
seq_177	1	un	ADP	sa un na
seq_177	2	na	NOUN	sa un na
seq_178	0	mu	NOUN	mu bh ka
seq_178	1	bh	VERB	mu bh ka
seq_178	2	ka	NOUN	mu bh ka
seq_179	0	ja	VERB	ja nan la pa ha
seq_179	1	nan	NOUN	ja nan la pa ha
seq_179	2	la	ADJ	ja nan la pa ha
seq_179	3	pa	NOUN	ja nan la pa ha
seq_179	4	ha	NOUN	ja nan la pa ha
seq_180	0	la	ADJ	la ma an sa
seq_180	1	ma	NOUN	la ma an sa
seq_180	2	an	ADP	la ma an sa
seq_180	3	sa	NOUN	la ma an sa
seq_181	0	ba	ADJ	ba sa nan
seq_181	1	sa	NOUN	ba sa nan
seq_181	2	nan	NOUN	ba sa nan
seq_182	0	pa	NOUN	pa bh ch ta
seq_182	1	bh	VERB	pa bh ch ta
seq_182	2	ch	NOUN	pa bh ch ta
seq_182	3	ta	NOUN	pa bh ch ta
seq_183	0	sa	NOUN	sa ma la
seq_183	1	ma	NOUN	sa ma la
seq_183	2	la	ADJ	sa ma la
seq_184	0	ka	NOUN	ka ta pa ra
seq_184	1	ta	NOUN	ka ta pa ra
seq_184	2	pa	NOUN	ka ta pa ra
seq_184	3	ra	NOUN	ka ta pa ra
seq_185	0	pa	NOUN	pa ta an pa na
seq_185	1	ta	NOUN	pa ta an pa na
seq_185	2	an	ADP	pa ta an pa na
seq_185	3	pa	NOUN	pa ta an pa na
seq_185	4	na	NOUN	pa ta an pa na
seq_186	0	ta	NOUN	ta ra bh
seq_186	1	ra	NOUN	ta ra bh
seq_186	2	bh	VERB	ta ra bh
seq_187	0	pa	NOUN	pa ba nan dh ja na
seq_187	1	ba	ADJ	pa ba nan dh ja na
seq_187	2	nan	NOUN	pa ba nan dh ja na
seq_187	3	dh	VERB	pa ba nan dh ja na
seq_187	4	ja	VERB	pa ba nan dh ja na
seq_187	5	na	NOUN	pa ba nan dh ja na
seq_188	0	ta	NOUN	ta ta na
seq_188	1	ta	NOUN	ta ta na
seq_188	2	na	NOUN	ta ta na
seq_189	0	pa	NOUN	pa gh ku
seq_189	1	gh	NOUN	pa gh ku
seq_189	2	ku	NOUN	pa gh ku
seq_190	0	ra	NOUN	ra ja ra
seq_190	1	ja	VERB	ra ja ra
seq_190	2	ra	NOUN	ra ja ra
seq_191	0	ta	NOUN	ta ka sa
seq_191	1	ka	NOUN	ta ka sa
seq_191	2	sa	NOUN	ta ka sa
seq_192	0	ta	NOUN	ta ra la sa ra pa ku la
seq_192	1	ra	NOUN	ta ra la sa ra pa ku la
seq_192	2	la	ADJ	ta ra la sa ra pa ku la
seq_192	3	sa	NOUN	ta ra la sa ra pa ku la
seq_192	4	ra	NOUN	ta ra la sa ra pa ku la
seq_192	5	pa	NOUN	ta ra la sa ra pa ku la
seq_192	6	ku	NOUN	ta ra la sa ra pa ku la
seq_192	7	la	ADJ	ta ra la sa ra pa ku la
seq_193	0	la	ADJ	la ka ha nan
seq_193	1	ka	NOUN	la ka ha nan
seq_193	2	ha	NOUN	la ka ha nan
seq_193	3	nan	NOUN	la ka ha nan
seq_194	0	ha	NOUN	ha sa pa
seq_194	1	sa	NOUN	ha sa pa
seq_194	2	pa	NOUN	ha sa pa
seq_195	0	pa	NOUN	pa ma sa
seq_195	1	ma	NOUN	pa ma sa
seq_195	2	sa	NOUN	pa ma sa
seq_196	0	pr	ADP	pr na la sa bh
seq_196	1	na	NOUN	pr na la sa bh
seq_196	2	la	ADJ	pr na la sa bh
seq_196	3	sa	NOUN	pr na la sa bh
seq_196	4	bh	VERB	pr na la sa bh
seq_197	0	ch	NOUN	ch nan la
seq_197	1	nan	NOUN	ch nan la
seq_197	2	la	ADJ	ch nan la
seq_198	0	na	NOUN	na nan ta ta
seq_198	1	nan	NOUN	na nan ta ta
seq_198	2	ta	NOUN	na nan ta ta
seq_198	3	ta	NOUN	na nan ta ta
seq_199	0	ch	NOUN	ch la mu
seq_199	1	la	ADJ	ch la mu
seq_199	2	mu	NOUN	ch la mu
seq_200	0	ch	NOUN	ch sh ha
seq_200	1	sh	VERB	ch sh ha
seq_200	2	ha	NOUN	ch sh ha
seq_201	0	ka	NOUN	ka na pa
seq_201	1	na	NOUN	ka na pa
seq_201	2	pa	NOUN	ka na pa
seq_202	0	ha	NOUN	ha na ba
seq_202	1	na	NOUN	ha na ba
seq_202	2	ba	ADJ	ha na ba
seq_203	0	ba	ADJ	ba la ra
seq_203	1	la	ADJ	ba la ra
seq_203	2	ra	NOUN	ba la ra
seq_204	0	sa	NOUN	sa sa ta ta na kh
seq_204	1	sa	NOUN	sa sa ta ta na kh
seq_204	2	ta	NOUN	sa sa ta ta na kh
seq_204	3	ta	NOUN	sa sa ta ta na kh
seq_204	4	na	NOUN	sa sa ta ta na kh
seq_204	5	kh	NOUN	sa sa ta ta na kh
seq_205	0	ra	NOUN	ra pa pu
seq_205	1	pa	NOUN	ra pa pu
seq_205	2	pu	ADJ	ra pa pu
seq_206	0	ma	NOUN	ma ta dh
seq_206	1	ta	NOUN	ma ta dh
seq_206	2	dh	VERB	ma ta dh
seq_207	0	pa	NOUN	pa ta ka sa pa pa
seq_207	1	ta	NOUN	pa ta ka sa pa pa
seq_207	2	ka	NOUN	pa ta ka sa pa pa
seq_207	3	sa	NOUN	pa ta ka sa pa pa
seq_207	4	pa	NOUN	pa ta ka sa pa pa
seq_207	5	pa	NOUN	pa ta ka sa pa pa
seq_208	0	ta	NOUN	ta ka ta
seq_208	1	ka	NOUN	ta ka ta
seq_208	2	ta	NOUN	ta ka ta
seq_209	0	na	NOUN	na ma na ra ja
seq_209	1	ma	NOUN	na ma na ra ja
seq_209	2	na	NOUN	na ma na ra ja
seq_209	3	ra	NOUN	na ma na ra ja
seq_209	4	ja	VERB	na ma na ra ja
seq_210	0	ba	ADJ	ba sa sa pa la
seq_210	1	sa	NOUN	ba sa sa pa la
seq_210	2	sa	NOUN	ba sa sa pa la
seq_210	3	pa	NOUN	ba sa sa pa la
seq_210	4	la	ADJ	ba sa sa pa la
seq_211	0	pa	NOUN	pa pa ku ra
seq_211	1	pa	NOUN	pa pa ku ra
seq_211	2	ku	NOUN	pa pa ku ra
seq_211	3	ra	NOUN	pa pa ku ra
seq_212	0	ta	NOUN	ta ga ra ta
seq_212	1	ga	ADJ	ta ga ra ta
seq_212	2	ra	NOUN	ta ga ra ta
seq_212	3	ta	NOUN	ta ga ra ta
seq_213	0	la	ADJ	la da pa na
seq_213	1	da	VERB	la da pa na
seq_213	2	pa	NOUN	la da pa na
seq_213	3	na	NOUN	la da pa na
seq_214	0	pa	NOUN	pa la pa
seq_214	1	la	ADJ	pa la pa
seq_214	2	pa	NOUN	pa la pa
seq_215	0	dh	VERB	dh la bh na
seq_215	1	la	ADJ	dh la bh na
seq_215	2	bh	VERB	dh la bh na
seq_215	3	na	NOUN	dh la bh na
seq_216	0	ta	NOUN	ta sa na sh
seq_216	1	sa	NOUN	ta sa na sh
seq_216	2	na	NOUN	ta sa na sh
seq_216	3	sh	VERB	ta sa na sh
seq_217	0	na	NOUN	na ma ra na ra
seq_217	1	ma	NOUN	na ma ra na ra
seq_217	2	ra	NOUN	na ma ra na ra
seq_217	3	na	NOUN	na ma ra na ra
seq_217	4	ra	NOUN	na ma ra na ra
seq_218	0	sa	NOUN	sa ch pa mu
seq_218	1	ch	NOUN	sa ch pa mu
seq_218	2	pa	NOUN	sa ch pa mu
seq_218	3	mu	NOUN	sa ch pa mu
seq_219	0	na	NOUN	na ha ku
seq_219	1	ha	NOUN	na ha ku
seq_219	2	ku	NOUN	na ha ku
seq_220	0	ra	NOUN	ra pa pa sa na la
seq_220	1	pa	NOUN	ra pa pa sa na la
seq_220	2	pa	NOUN	ra pa pa sa na la
seq_220	3	sa	NOUN	ra pa pa sa na la
seq_220	4	na	NOUN	ra pa pa sa na la
seq_220	5	la	ADJ	ra pa pa sa na la
seq_221	0	ch	NOUN	ch ch ra sh
seq_221	1	ch	NOUN	ch ch ra sh
seq_221	2	ra	NOUN	ch ch ra sh
seq_221	3	sh	VERB	ch ch ra sh
seq_222	0	na	NOUN	na nan ta
seq_222	1	nan	NOUN	na nan ta
seq_222	2	ta	NOUN	na nan ta
seq_223	0	pa	NOUN	pa bh an
seq_223	1	bh	VERB	pa bh an
seq_223	2	an	ADP	pa bh an
seq_224	0	g	NOUN	g ra nan
seq_224	1	ra	NOUN	g ra nan
seq_224	2	nan	NOUN	g ra nan
seq_225	0	na	NOUN	na sa ku
seq_225	1	sa	NOUN	na sa ku
seq_225	2	ku	NOUN	na sa ku
seq_226	0	ku	NOUN	ku na ja un
seq_226	1	na	NOUN	ku na ja un
seq_226	2	ja	VERB	ku na ja un
seq_226	3	un	ADP	ku na ja un
seq_227	0	ja	VERB	ja ka ka pa
seq_227	1	ka	NOUN	ja ka ka pa
seq_227	2	ka	NOUN	ja ka ka pa
seq_227	3	pa	NOUN	ja ka ka pa
seq_228	0	kh	NOUN	kh na la
seq_228	1	na	NOUN	kh na la
seq_228	2	la	ADJ	kh na la
seq_229	0	ka	NOUN	ka dh g
seq_229	1	dh	VERB	ka dh g
seq_229	2	g	NOUN	ka dh g
seq_230	0	la	ADJ	la ja la ka
seq_230	1	ja	VERB	la ja la ka
seq_230	2	la	ADJ	la ja la ka
seq_230	3	ka	NOUN	la ja la ka
seq_231	0	ta	NOUN	ta na sa pa
seq_231	1	na	NOUN	ta na sa pa
seq_231	2	sa	NOUN	ta na sa pa
seq_231	3	pa	NOUN	ta na sa pa
seq_232	0	g	NOUN	g na na
seq_232	1	na	NOUN	g na na
seq_232	2	na	NOUN	g na na
seq_233	0	la	ADJ	la ta ch
seq_233	1	ta	NOUN	la ta ch
seq_233	2	ch	NOUN	la ta ch
seq_234	0	ta	NOUN	ta ma da
seq_234	1	ma	NOUN	ta ma da
seq_234	2	da	VERB	ta ma da
seq_235	0	la	ADJ	la nan ma pa
seq_235	1	nan	NOUN	la nan ma pa
seq_235	2	ma	NOUN	la nan ma pa
seq_235	3	pa	NOUN	la nan ma pa
seq_236	0	gh	NOUN	gh ba sa ka pa
seq_236	1	ba	ADJ	gh ba sa ka pa
seq_236	2	sa	NOUN	gh ba sa ka pa
seq_236	3	ka	NOUN	gh ba sa ka pa
seq_236	4	pa	NOUN	gh ba sa ka pa
seq_237	0	kh	NOUN	kh ku dh ra
seq_237	1	ku	NOUN	kh ku dh ra
seq_237	2	dh	VERB	kh ku dh ra
seq_237	3	ra	NOUN	kh ku dh ra
seq_238	0	ba	ADJ	ba pa ba ra
seq_238	1	pa	NOUN	ba pa ba ra
seq_238	2	ba	ADJ	ba pa ba ra
seq_238	3	ra	NOUN	ba pa ba ra
seq_239	0	ch	NOUN	ch pa pa ch
seq_239	1	pa	NOUN	ch pa pa ch
seq_239	2	pa	NOUN	ch pa pa ch
seq_239	3	ch	NOUN	ch pa pa ch
seq_240	0	pa	NOUN	pa ma gh
seq_240	1	ma	NOUN	pa ma gh
seq_240	2	gh	NOUN	pa ma gh
seq_241	0	dh	VERB	dh sa sa
seq_241	1	sa	NOUN	dh sa sa
seq_241	2	sa	NOUN	dh sa sa
seq_242	0	ba	ADJ	ba dh ma
seq_242	1	dh	VERB	ba dh ma
seq_242	2	ma	NOUN	ba dh ma
seq_243	0	na	NOUN	na bh la ta
seq_243	1	bh	VERB	na bh la ta
seq_243	2	la	ADJ	na bh la ta
seq_243	3	ta	NOUN	na bh la ta
seq_244	0	pa	NOUN	pa la ja ka ka
seq_244	1	la	ADJ	pa la ja ka ka
seq_244	2	ja	VERB	pa la ja ka ka
seq_244	3	ka	NOUN	pa la ja ka ka
seq_244	4	ka	NOUN	pa la ja ka ka
seq_245	0	ga	ADJ	ga na ma
seq_245	1	na	NOUN	ga na ma
seq_245	2	ma	NOUN	ga na ma
seq_246	0	na	NOUN	na pa ma ga pa ja
seq_246	1	pa	NOUN	na pa ma ga pa ja
seq_246	2	ma	NOUN	na pa ma ga pa ja
seq_246	3	ga	ADJ	na pa ma ga pa ja
seq_246	4	pa	NOUN	na pa ma ga pa ja
seq_246	5	ja	VERB	na pa ma ga pa ja
seq_247	0	re	VERB	re ra ra ka
seq_247	1	ra	NOUN	re ra ra ka
seq_247	2	ra	NOUN	re ra ra ka
seq_247	3	ka	NOUN	re ra ra ka
seq_248	0	ch	NOUN	ch pa ga
seq_248	1	pa	NOUN	ch pa ga
seq_248	2	ga	ADJ	ch pa ga
seq_249	0	ku	NOUN	ku na sa ha si
seq_249	1	na	NOUN	ku na sa ha si
seq_249	2	sa	NOUN	ku na sa ha si
seq_249	3	ha	NOUN	ku na sa ha si
seq_249	4	si	VERB	ku na sa ha si
seq_250	0	ku	NOUN	ku ka la sa ka ja
seq_250	1	ka	NOUN	ku ka la sa ka ja
seq_250	2	la	ADJ	ku ka la sa ka ja
seq_250	3	sa	NOUN	ku ka la sa ka ja
seq_250	4	ka	NOUN	ku ka la sa ka ja
seq_250	5	ja	VERB	ku ka la sa ka ja
seq_251	0	ha	NOUN	ha ka sa pa ta nan pa
seq_251	1	ka	NOUN	ha ka sa pa ta nan pa
seq_251	2	sa	NOUN	ha ka sa pa ta nan pa
seq_251	3	pa	NOUN	ha ka sa pa ta nan pa
seq_251	4	ta	NOUN	ha ka sa pa ta nan pa
seq_251	5	nan	NOUN	ha ka sa pa ta nan pa
seq_251	6	pa	NOUN	ha ka sa pa ta nan pa
seq_252	0	na	NOUN	na la g ra
seq_252	1	la	ADJ	na la g ra
seq_252	2	g	NOUN	na la g ra
seq_252	3	ra	NOUN	na la g ra
seq_253	0	nan	NOUN	nan dh ma
seq_253	1	dh	VERB	nan dh ma
seq_253	2	ma	NOUN	nan dh ma
seq_254	0	na	NOUN	na ba la ku
seq_254	1	ba	ADJ	na ba la ku
seq_254	2	la	ADJ	na ba la ku
seq_254	3	ku	NOUN	na ba la ku
seq_255	0	la	ADJ	la na si
seq_255	1	na	NOUN	la na si
seq_255	2	si	VERB	la na si
seq_256	0	ka	NOUN	ka ka na
seq_256	1	ka	NOUN	ka ka na
seq_256	2	na	NOUN	ka ka na
seq_257	0	na	NOUN	na na la ta
seq_257	1	na	NOUN	na na la ta
seq_257	2	la	ADJ	na na la ta
seq_257	3	ta	NOUN	na na la ta
seq_258	0	ta	NOUN	ta na ch ma
seq_258	1	na	NOUN	ta na ch ma
seq_258	2	ch	NOUN	ta na ch ma
seq_258	3	ma	NOUN	ta na ch ma
seq_259	0	dh	VERB	dh ta pa ga ku
seq_259	1	ta	NOUN	dh ta pa ga ku
seq_259	2	pa	NOUN	dh ta pa ga ku
seq_259	3	ga	ADJ	dh ta pa ga ku
seq_259	4	ku	NOUN	dh ta pa ga ku
seq_260	0	ta	NOUN	ta ku pa
seq_260	1	ku	NOUN	ta ku pa
seq_260	2	pa	NOUN	ta ku pa
seq_261	0	ta	NOUN	ta pa pa
seq_261	1	pa	NOUN	ta pa pa
seq_261	2	pa	NOUN	ta pa pa
seq_262	0	na	NOUN	na sa ch la
seq_262	1	sa	NOUN	na sa ch la
seq_262	2	ch	NOUN	na sa ch la
seq_262	3	la	ADJ	na sa ch la
seq_263	0	na	NOUN	na g pa si ta
seq_263	1	g	NOUN	na g pa si ta
seq_263	2	pa	NOUN	na g pa si ta
seq_263	3	si	VERB	na g pa si ta
seq_263	4	ta	NOUN	na g pa si ta
seq_264	0	pa	NOUN	pa pa pu
seq_264	1	pa	NOUN	pa pa pu
seq_264	2	pu	ADJ	pa pa pu
seq_265	0	ta	NOUN	ta na pa ta
seq_265	1	na	NOUN	ta na pa ta
seq_265	2	pa	NOUN	ta na pa ta
seq_265	3	ta	NOUN	ta na pa ta
seq_266	0	ra	NOUN	ra la sa pa na
seq_266	1	la	ADJ	ra la sa pa na
seq_266	2	sa	NOUN	ra la sa pa na
seq_266	3	pa	NOUN	ra la sa pa na
seq_266	4	na	NOUN	ra la sa pa na
seq_267	0	ku	NOUN	ku ta ra
seq_267	1	ta	NOUN	ku ta ra
seq_267	2	ra	NOUN	ku ta ra
seq_268	0	ja	VERB	ja ba ba
seq_268	1	ba	ADJ	ja ba ba
seq_268	2	ba	ADJ	ja ba ba
seq_269	0	g	NOUN	g dh pa
seq_269	1	dh	VERB	g dh pa
seq_269	2	pa	NOUN	g dh pa
seq_270	0	ta	NOUN	ta na ga
seq_270	1	na	NOUN	ta na ga
seq_270	2	ga	ADJ	ta na ga
seq_271	0	ra	NOUN	ra ra ku
seq_271	1	ra	NOUN	ra ra ku
seq_271	2	ku	NOUN	ra ra ku
seq_272	0	na	NOUN	na pa pa
seq_272	1	pa	NOUN	na pa pa
seq_272	2	pa	NOUN	na pa pa
seq_273	0	mu	NOUN	mu nan ha
seq_273	1	nan	NOUN	mu nan ha
seq_273	2	ha	NOUN	mu nan ha
seq_274	0	ku	NOUN	ku pa pa si
seq_274	1	pa	NOUN	ku pa pa si
seq_274	2	pa	NOUN	ku pa pa si
seq_274	3	si	VERB	ku pa pa si
seq_275	0	la	ADJ	la ku ta pa dh pa
seq_275	1	ku	NOUN	la ku ta pa dh pa
seq_275	2	ta	NOUN	la ku ta pa dh pa
seq_275	3	pa	NOUN	la ku ta pa dh pa
seq_275	4	dh	VERB	la ku ta pa dh pa
seq_275	5	pa	NOUN	la ku ta pa dh pa
seq_276	0	la	ADJ	la na ra ba ra na
seq_276	1	na	NOUN	la na ra ba ra na
seq_276	2	ra	NOUN	la na ra ba ra na
seq_276	3	ba	ADJ	la na ra ba ra na
seq_276	4	ra	NOUN	la na ra ba ra na
seq_276	5	na	NOUN	la na ra ba ra na
seq_277	0	un	ADP	un ra la
seq_277	1	ra	NOUN	un ra la
seq_277	2	la	ADJ	un ra la
seq_278	0	ka	NOUN	ka ka ku
seq_278	1	ka	NOUN	ka ka ku
seq_278	2	ku	NOUN	ka ka ku
seq_279	0	sa	NOUN	sa ka an
seq_279	1	ka	NOUN	sa ka an
seq_279	2	an	ADP	sa ka an
seq_280	0	na	NOUN	na pa pa un ka la ra na
seq_280	1	pa	NOUN	na pa pa un ka la ra na
seq_280	2	pa	NOUN	na pa pa un ka la ra na
seq_280	3	un	ADP	na pa pa un ka la ra na
seq_280	4	ka	NOUN	na pa pa un ka la ra na
seq_280	5	la	ADJ	na pa pa un ka la ra na
seq_280	6	ra	NOUN	na pa pa un ka la ra na
seq_280	7	na	NOUN	na pa pa un ka la ra na
seq_281	0	la	ADJ	la ra bh la
seq_281	1	ra	NOUN	la ra bh la
seq_281	2	bh	VERB	la ra bh la
seq_281	3	la	ADJ	la ra bh la
seq_282	0	la	ADJ	la gh an bh ta dh dh
seq_282	1	gh	NOUN	la gh an bh ta dh dh
seq_282	2	an	ADP	la gh an bh ta dh dh
seq_282	3	bh	VERB	la gh an bh ta dh dh
seq_282	4	ta	NOUN	la gh an bh ta dh dh
seq_282	5	dh	VERB	la gh an bh ta dh dh
seq_282	6	dh	VERB	la gh an bh ta dh dh
seq_283	0	na	NOUN	na na na
seq_283	1	na	NOUN	na na na
seq_283	2	na	NOUN	na na na
seq_284	0	ta	NOUN	ta ku ba
seq_284	1	ku	NOUN	ta ku ba
seq_284	2	ba	ADJ	ta ku ba
seq_285	0	ta	NOUN	ta ra na pa
seq_285	1	ra	NOUN	ta ra na pa
seq_285	2	na	NOUN	ta ra na pa
seq_285	3	pa	NOUN	ta ra na pa
seq_286	0	ga	ADJ	ga ka si dh
seq_286	1	ka	NOUN	ga ka si dh
seq_286	2	si	VERB	ga ka si dh
seq_286	3	dh	VERB	ga ka si dh
seq_287	0	sa	NOUN	sa sa pa pa
seq_287	1	sa	NOUN	sa sa pa pa
seq_287	2	pa	NOUN	sa sa pa pa
seq_287	3	pa	NOUN	sa sa pa pa
seq_288	0	na	NOUN	na ta na
seq_288	1	ta	NOUN	na ta na
seq_288	2	na	NOUN	na ta na
seq_289	0	la	ADJ	la bh la
seq_289	1	bh	VERB	la bh la
seq_289	2	la	ADJ	la bh la
seq_290	0	na	NOUN	na ku la ch
seq_290	1	ku	NOUN	na ku la ch
seq_290	2	la	ADJ	na ku la ch
seq_290	3	ch	NOUN	na ku la ch
seq_291	0	la	ADJ	la ta la
seq_291	1	ta	NOUN	la ta la
seq_291	2	la	ADJ	la ta la
seq_292	0	la	ADJ	la pa pa
seq_292	1	pa	NOUN	la pa pa
seq_292	2	pa	NOUN	la pa pa
seq_293	0	pa	NOUN	pa pr ch
seq_293	1	pr	ADP	pa pr ch
seq_293	2	ch	NOUN	pa pr ch
seq_294	0	bh	VERB	bh dh ra
seq_294	1	dh	VERB	bh dh ra
seq_294	2	ra	NOUN	bh dh ra
seq_295	0	ta	NOUN	ta ka pa
seq_295	1	ka	NOUN	ta ka pa
seq_295	2	pa	NOUN	ta ka pa
seq_296	0	ka	NOUN	ka sa ta
seq_296	1	sa	NOUN	ka sa ta
seq_296	2	ta	NOUN	ka sa ta
seq_297	0	la	ADJ	la na ra
seq_297	1	na	NOUN	la na ra
seq_297	2	ra	NOUN	la na ra
seq_298	0	ra	NOUN	ra ku ta kh kh
seq_298	1	ku	NOUN	ra ku ta kh kh
seq_298	2	ta	NOUN	ra ku ta kh kh
seq_298	3	kh	NOUN	ra ku ta kh kh
seq_298	4	kh	NOUN	ra ku ta kh kh
seq_299	0	sa	NOUN	sa ka dh pa
seq_299	1	ka	NOUN	sa ka dh pa
seq_299	2	dh	VERB	sa ka dh pa
seq_299	3	pa	NOUN	sa ka dh pa
seq_300	0	nan	NOUN	nan ta ra ma
seq_300	1	ta	NOUN	nan ta ra ma
seq_300	2	ra	NOUN	nan ta ra ma
seq_300	3	ma	NOUN	nan ta ra ma
seq_301	0	ta	NOUN	ta gh na
seq_301	1	gh	NOUN	ta gh na
seq_301	2	na	NOUN	ta gh na
seq_302	0	na	NOUN	na ba ka
seq_302	1	ba	ADJ	na ba ka
seq_302	2	ka	NOUN	na ba ka
seq_303	0	ma	NOUN	ma ra ku
seq_303	1	ra	NOUN	ma ra ku
seq_303	2	ku	NOUN	ma ra ku
seq_304	0	ka	NOUN	ka ja ka na ra
seq_304	1	ja	VERB	ka ja ka na ra
seq_304	2	ka	NOUN	ka ja ka na ra
seq_304	3	na	NOUN	ka ja ka na ra
seq_304	4	ra	NOUN	ka ja ka na ra
seq_305	0	la	ADJ	la ta la
seq_305	1	ta	NOUN	la ta la
seq_305	2	la	ADJ	la ta la
seq_306	0	ma	NOUN	ma ka ba ku pr
seq_306	1	ka	NOUN	ma ka ba ku pr
seq_306	2	ba	ADJ	ma ka ba ku pr
seq_306	3	ku	NOUN	ma ka ba ku pr
seq_306	4	pr	ADP	ma ka ba ku pr
seq_307	0	ra	NOUN	ra ra la
seq_307	1	ra	NOUN	ra ra la
seq_307	2	la	ADJ	ra ra la
seq_308	0	bh	VERB	bh ra pa la ka
seq_308	1	ra	NOUN	bh ra pa la ka
seq_308	2	pa	NOUN	bh ra pa la ka
seq_308	3	la	ADJ	bh ra pa la ka
seq_308	4	ka	NOUN	bh ra pa la ka
seq_309	0	na	NOUN	na pa da na bh ta
seq_309	1	pa	NOUN	na pa da na bh ta
seq_309	2	da	VERB	na pa da na bh ta
seq_309	3	na	NOUN	na pa da na bh ta
seq_309	4	bh	VERB	na pa da na bh ta
seq_309	5	ta	NOUN	na pa da na bh ta
seq_310	0	la	ADJ	la la ku ra
seq_310	1	la	ADJ	la la ku ra
seq_310	2	ku	NOUN	la la ku ra
seq_310	3	ra	NOUN	la la ku ra
seq_311	0	ta	NOUN	ta la ta
seq_311	1	la	ADJ	ta la ta
seq_311	2	ta	NOUN	ta la ta
seq_312	0	dh	VERB	dh kh mu
seq_312	1	kh	NOUN	dh kh mu
seq_312	2	mu	NOUN	dh kh mu
seq_313	0	pa	NOUN	pa ra ba pa ka ta un
seq_313	1	ra	NOUN	pa ra ba pa ka ta un
seq_313	2	ba	ADJ	pa ra ba pa ka ta un
seq_313	3	pa	NOUN	pa ra ba pa ka ta un
seq_313	4	ka	NOUN	pa ra ba pa ka ta un
seq_313	5	ta	NOUN	pa ra ba pa ka ta un
seq_313	6	un	ADP	pa ra ba pa ka ta un
seq_314	0	ba	ADJ	ba pa ja
seq_314	1	pa	NOUN	ba pa ja
seq_314	2	ja	VERB	ba pa ja
seq_315	0	mu	NOUN	mu g gh
seq_315	1	g	NOUN	mu g gh
seq_315	2	gh	NOUN	mu g gh
seq_316	0	ta	NOUN	ta ka sa
seq_316	1	ka	NOUN	ta ka sa
seq_316	2	sa	NOUN	ta ka sa
seq_317	0	na	NOUN	na na pa pa pa dh ma ka
seq_317	1	na	NOUN	na na pa pa pa dh ma ka
seq_317	2	pa	NOUN	na na pa pa pa dh ma ka
seq_317	3	pa	NOUN	na na pa pa pa dh ma ka
seq_317	4	pa	NOUN	na na pa pa pa dh ma ka
seq_317	5	dh	VERB	na na pa pa pa dh ma ka
seq_317	6	ma	NOUN	na na pa pa pa dh ma ka
