sequence_id	token_id	morpheme	tag	sequence
seq_123	0	ta	NOUN	ta sa ra la ta
seq_123	1	sa	NOUN	ta sa ra la ta
seq_123	2	ra	NOUN	ta sa ra la ta
seq_123	3	la	ADJ	ta sa ra la ta
seq_124	4	ta	NOUN	ta sa ra la ta
seq_155	0	ta	NOUN	ta ma ta ha
seq_155	1	ma	NOUN	ta ma ta ha
seq_155	2	ta	NOUN	ta ma ta ha
seq_156	3	ha	NOUN	ta ma ta ha
seq_125	0	ba	ADJ	ba ra ra na dh
seq_125	1	ra	NOUN	ba ra ra na dh
seq_125	2	ra	NOUN	ba ra ra na dh
seq_125	3	na	NOUN	ba ra ra na dh
seq_125	4	dh	VERB	ba ra ra na dh
seq_157	0	ku	NOUN	ku ta pa mu
seq_157	1	ta	NOUN	ku ta pa mu
seq_158	2	pa	NOUN	ku ta pa mu
seq_158	3	mu	NOUN	ku ta pa mu
seq_211	0	sa	NOUN	sa pa gh
seq_211	1	pa	NOUN	sa pa gh
seq_212	2	gh	NOUN	sa pa gh
seq_212	0	sa	NOUN	sa sa ta
seq_212	1	sa	NOUN	sa sa ta
seq_213	2	ta	NOUN	sa sa ta
seq_160	0	si	VERB	si ka la ch
seq_160	1	ka	NOUN	si ka la ch
seq_160	2	la	ADJ	si ka la ch
seq_160	3	ch	NOUN	si ka la ch
seq_214	0	ma	NOUN	ma an la
seq_215	1	an	ADP	ma an la
seq_215	2	la	ADJ	ma an la
seq_215	0	ba	ADJ	ba sa ka
seq_216	1	sa	NOUN	ba sa ka
seq_216	2	ka	NOUN	ba sa ka
seq_216	0	ch	NOUN	ch pa bh
seq_217	1	pa	NOUN	ch pa bh
seq_217	2	bh	VERB	ch pa bh
seq_217	0	la	ADJ	la na si
seq_218	1	na	NOUN	la na si
seq_218	2	si	VERB	la na si
seq_218	0	pa	NOUN	pa sa pa
seq_219	1	sa	NOUN	pa sa pa
seq_219	2	pa	NOUN	pa sa pa
seq_131	0	la	ADJ	la ku bh ra sa
seq_132	1	ku	NOUN	la ku bh ra sa
seq_132	2	bh	VERB	la ku bh ra sa
seq_132	3	ra	NOUN	la ku bh ra sa
seq_132	4	sa	NOUN	la ku bh ra sa
seq_166	0	na	NOUN	na ka ja pa
seq_166	1	ka	NOUN	na ka ja pa
seq_166	2	ja	VERB	na ka ja pa
seq_166	3	pa	NOUN	na ka ja pa
seq_222	0	pa	NOUN	pa ku gh
seq_223	1	ku	NOUN	pa ku gh
seq_223	2	gh	NOUN	pa ku gh
seq_223	0	ma	NOUN	ma na ma
seq_224	1	na	NOUN	ma na ma
seq_224	2	ma	NOUN	ma na ma
seq_224	0	sa	NOUN	sa un na
seq_225	1	un	ADP	sa un na
seq_225	2	na	NOUN	sa un na
seq_225	0	mu	NOUN	mu bh ka
seq_226	1	bh	VERB	mu bh ka
seq_226	2	ka	NOUN	mu bh ka
seq_136	0	ja	VERB	ja nan la pa ha
seq_136	1	nan	NUM	ja nan la pa ha
seq_136	2	la	ADJ	ja nan la pa ha
seq_136	3	pa	NOUN	ja nan la pa ha
seq_136	4	ha	NOUN	ja nan la pa ha
seq_171	0	la	ADJ	la ma an sa
seq_171	1	ma	NOUN	la ma an sa
seq_171	2	an	ADP	la ma an sa
seq_172	3	sa	NOUN	la ma an sa
seq_229	0	ba	ADJ	ba sa nan
seq_230	1	sa	NOUN	ba sa nan
seq_230	2	nan	NUM	ba sa nan
seq_173	0	pa	NOUN	pa bh ch ta
seq_173	1	bh	VERB	pa bh ch ta
seq_173	2	ch	NOUN	pa bh ch ta
seq_173	3	ta	NOUN	pa bh ch ta
seq_232	0	sa	NOUN	sa ma la
seq_232	1	ma	NOUN	sa ma la
seq_232	2	la	ADJ	sa ma la
seq_174	0	ka	NOUN	ka ta pa ra
seq_175	1	ta	NOUN	ka ta pa ra
seq_175	2	pa	NOUN	ka ta pa ra
seq_175	3	ra	NOUN	ka ta pa ra
seq_140	0	pa	NOUN	pa ta an pa na
seq_140	1	ta	NOUN	pa ta an pa na
seq_141	2	an	ADP	pa ta an pa na
seq_141	3	pa	NOUN	pa ta an pa na
seq_141	4	na	NOUN	pa ta an pa na
seq_236	0	ta	NOUN	ta ra bh
seq_236	1	ra	NOUN	ta ra bh
seq_236	2	bh	VERB	ta ra bh
seq_118	0	pa	NOUN	pa ba nan dh ja na
seq_118	1	ba	ADJ	pa ba nan dh ja na
seq_118	2	nan	NUM	pa ba nan dh ja na
seq_119	3	dh	VERB	pa ba nan dh ja na
seq_119	4	ja	VERB	pa ba nan dh ja na
seq_119	5	na	NOUN	pa ba nan dh ja na
seq_239	0	ta	NOUN	ta ta na
seq_239	1	ta	NOUN	ta ta na
seq_239	2	na	NOUN	ta ta na
seq_240	0	pa	NOUN	pa gh ku
seq_240	1	gh	NOUN	pa gh ku
seq_240	2	ku	NOUN	pa gh ku
seq_241	0	ra	NOUN	ra ja ra
seq_241	1	ja	VERB	ra ja ra
seq_241	2	ra	NOUN	ra ja ra
seq_242	0	ta	NOUN	ta ka sa
seq_242	1	ka	NOUN	ta ka sa
seq_242	2	sa	NOUN	ta ka sa
seq_91	0	ta	NOUN	ta ra la sa ra pa ku la
seq_91	1	ra	NOUN	ta ra la sa ra pa ku la
seq_91	2	la	ADJ	ta ra la sa ra pa ku la
seq_91	3	sa	NOUN	ta ra la sa ra pa ku la
seq_91	4	ra	NOUN	ta ra la sa ra pa ku la
seq_91	5	pa	NOUN	ta ra la sa ra pa ku la
seq_91	6	ku	NOUN	ta ra la sa ra pa ku la
seq_92	7	la	ADJ	ta ra la sa ra pa ku la
seq_184	0	la	ADJ	la ka ha nan
seq_184	1	ka	NOUN	la ka ha nan
seq_184	2	ha	NOUN	la ka ha nan
seq_185	3	nan	NUM	la ka ha nan
seq_247	0	ha	NOUN	ha sa pa
seq_247	1	sa	NOUN	ha sa pa
seq_247	2	pa	NOUN	ha sa pa
seq_248	0	pa	NOUN	pa ma sa
seq_248	1	ma	NOUN	pa ma sa
seq_248	2	sa	NOUN	pa ma sa
seq_149	0	pr	ADP	pr na la sa bh
seq_149	1	na	NOUN	pr na la sa bh
seq_149	2	la	ADJ	pr na la sa bh
seq_150	3	sa	NOUN	pr na la sa bh
seq_150	4	bh	VERB	pr na la sa bh
seq_250	0	ch	NOUN	ch nan la
seq_251	1	nan	NUM	ch nan la
seq_251	2	la	ADJ	ch nan la
seq_188	0	na	NOUN	na nan ta ta
seq_189	1	nan	NUM	na nan ta ta
seq_189	2	ta	NOUN	na nan ta ta
seq_189	3	ta	NOUN	na nan ta ta
seq_253	0	ch	NOUN	ch la mu
seq_253	1	la	ADJ	ch la mu
seq_253	2	mu	NOUN	ch la mu
seq_254	0	ch	NOUN	ch sh ha
seq_254	1	sh	VERB	ch sh ha
seq_254	2	ha	NOUN	ch sh ha
seq_255	0	ka	NOUN	ka na pa
seq_255	1	na	NOUN	ka na pa
seq_255	2	pa	NOUN	ka na pa
seq_256	0	ha	NOUN	ha na ba
seq_256	1	na	NOUN	ha na ba
seq_256	2	ba	ADJ	ha na ba
seq_257	0	ba	ADJ	ba la ra
seq_257	1	la	ADJ	ba la ra
seq_257	2	ra	NOUN	ba la ra
seq_129	0	sa	NOUN	sa sa ta ta na kh
seq_129	1	sa	NOUN	sa sa ta ta na kh
seq_129	2	ta	NOUN	sa sa ta ta na kh
seq_129	3	ta	NOUN	sa sa ta ta na kh
seq_129	4	na	NOUN	sa sa ta ta na kh
seq_129	5	kh	NOUN	sa sa ta ta na kh
seq_260	0	ra	NOUN	ra pa pu
seq_260	1	pa	NOUN	ra pa pu
seq_260	2	pu	ADJ	ra pa pu
seq_261	0	ma	NOUN	ma ta dh
seq_261	1	ta	NOUN	ma ta dh
seq_261	2	dh	VERB	ma ta dh
seq_131	0	pa	NOUN	pa ta ka sa pa pa
seq_131	1	ta	NOUN	pa ta ka sa pa pa
seq_131	2	ka	NOUN	pa ta ka sa pa pa
seq_131	3	sa	NOUN	pa ta ka sa pa pa
seq_131	4	pa	NOUN	pa ta ka sa pa pa
seq_131	5	pa	NOUN	pa ta ka sa pa pa
seq_264	0	ta	NOUN	ta ka ta
seq_264	1	ka	NOUN	ta ka ta
seq_264	2	ta	NOUN	ta ka ta
seq_159	0	na	NOUN	na ma na ra ja
seq_159	1	ma	NOUN	na ma na ra ja
seq_159	2	na	NOUN	na ma na ra ja
seq_159	3	ra	NOUN	na ma na ra ja
seq_159	4	ja	VERB	na ma na ra ja
seq_160	0	ba	ADJ	ba sa sa pa la
seq_160	1	sa	NOUN	ba sa sa pa la
seq_160	2	sa	NOUN	ba sa sa pa la
seq_160	3	pa	NOUN	ba sa sa pa la
seq_160	4	la	ADJ	ba sa sa pa la
seq_201	0	pa	NOUN	pa pa ku ra
seq_201	1	pa	NOUN	pa pa ku ra
seq_201	2	ku	NOUN	pa pa ku ra
seq_202	3	ra	NOUN	pa pa ku ra
seq_202	0	ta	NOUN	ta ga ra ta
seq_202	1	ga	ADJ	ta ga ra ta
seq_202	2	ra	NOUN	ta ga ra ta
seq_203	3	ta	NOUN	ta ga ra ta
seq_203	0	la	ADJ	la da pa na
seq_203	1	da	VERB	la da pa na
seq_203	2	pa	NOUN	la da pa na
seq_204	3	na	NOUN	la da pa na
seq_272	0	pa	NOUN	pa la pa
seq_272	1	la	ADJ	pa la pa
seq_273	2	pa	NOUN	pa la pa
seq_205	0	dh	VERB	dh la bh na
seq_205	1	la	ADJ	dh la bh na
seq_205	2	bh	VERB	dh la bh na
seq_205	3	na	NOUN	dh la bh na
seq_206	0	ta	NOUN	ta sa na sh
seq_206	1	sa	NOUN	ta sa na sh
seq_206	2	na	NOUN	ta sa na sh
seq_206	3	sh	VERB	ta sa na sh
seq_165	0	na	NOUN	na ma ra na ra
seq_165	1	ma	NOUN	na ma ra na ra
seq_166	2	ra	NOUN	na ma ra na ra
seq_166	3	na	NOUN	na ma ra na ra
seq_166	4	ra	NOUN	na ma ra na ra
seq_208	0	sa	NOUN	sa ch pa mu
seq_208	1	ch	NOUN	sa ch pa mu
seq_208	2	pa	NOUN	sa ch pa mu
seq_209	3	mu	NOUN	sa ch pa mu
seq_279	0	na	NOUN	na ha ku
seq_279	1	ha	NOUN	na ha ku
seq_279	2	ku	NOUN	na ha ku
seq_140	0	ra	NOUN	ra pa pa sa na la
seq_140	1	pa	NOUN	ra pa pa sa na la
seq_140	2	pa	NOUN	ra pa pa sa na la
seq_140	3	sa	NOUN	ra pa pa sa na la
seq_140	4	na	NOUN	ra pa pa sa na la
seq_140	5	la	ADJ	ra pa pa sa na la
seq_211	0	ch	NOUN	ch ch ra sh
seq_211	1	ch	NOUN	ch ch ra sh
seq_212	2	ra	NOUN	ch ch ra sh
seq_212	3	sh	VERB	ch ch ra sh
seq_283	0	na	NOUN	na nan ta
seq_283	1	nan	NUM	na nan ta
seq_284	2	ta	NOUN	na nan ta
seq_284	0	pa	NOUN	pa bh an
seq_284	1	bh	VERB	pa bh an
seq_285	2	an	ADP	pa bh an
seq_285	0	g	NOUN	g ra nan
seq_285	1	ra	NOUN	g ra nan
seq_286	2	nan	NUM	g ra nan
seq_286	0	na	NOUN	na sa ku
seq_286	1	sa	NOUN	na sa ku
seq_287	2	ku	NOUN	na sa ku
seq_215	0	ku	NOUN	ku na ja un
seq_215	1	na	NOUN	ku na ja un
seq_216	2	ja	VERB	ku na ja un
seq_216	3	un	ADP	ku na ja un
seq_216	0	ja	VERB	ja ka ka pa
seq_216	1	ka	NOUN	ja ka ka pa
seq_217	2	ka	NOUN	ja ka ka pa
seq_217	3	pa	NOUN	ja ka ka pa
seq_290	0	kh	NOUN	kh na la
seq_290	1	na	NOUN	kh na la
seq_290	2	la	ADJ	kh na la
seq_291	0	ka	NOUN	ka dh g
seq_291	1	dh	VERB	ka dh g
seq_291	2	g	NOUN	ka dh g
seq_219	0	la	ADJ	la ja la ka
seq_219	1	ja	VERB	la ja la ka
seq_219	2	la	ADJ	la ja la ka
seq_219	3	ka	NOUN	la ja la ka
seq_220	0	ta	NOUN	ta na sa pa
seq_220	1	na	NOUN	ta na sa pa
seq_220	2	sa	NOUN	ta na sa pa
seq_220	3	pa	NOUN	ta na sa pa
seq_294	0	g	NOUN	g na na
seq_295	1	na	NOUN	g na na
seq_295	2	na	NOUN	g na na
seq_295	0	la	ADJ	la ta ch
seq_296	1	ta	NOUN	la ta ch
seq_296	2	ch	NOUN	la ta ch
seq_296	0	ta	NOUN	ta ma da
seq_297	1	ma	NOUN	ta ma da
seq_297	2	da	VERB	ta ma da
seq_223	0	la	ADJ	la nan ma pa
seq_223	1	nan	NUM	la nan ma pa
seq_223	2	ma	NOUN	la nan ma pa
seq_224	3	pa	NOUN	la nan ma pa
seq_179	0	gh	NOUN	gh ba sa ka pa
seq_179	1	ba	ADJ	gh ba sa ka pa
seq_179	2	sa	NOUN	gh ba sa ka pa
seq_180	3	ka	NOUN	gh ba sa ka pa
seq_180	4	pa	NOUN	gh ba sa ka pa
seq_225	0	kh	NOUN	kh ku dh ra
seq_225	1	ku	NOUN	kh ku dh ra
seq_226	2	dh	VERB	kh ku dh ra
seq_226	3	ra	NOUN	kh ku dh ra
seq_226	0	ba	ADJ	ba pa ba ra
seq_226	1	pa	NOUN	ba pa ba ra
seq_227	2	ba	ADJ	ba pa ba ra
seq_227	3	ra	NOUN	ba pa ba ra
seq_227	0	ch	NOUN	ch pa pa ch
seq_227	1	pa	NOUN	ch pa pa ch
seq_228	2	pa	NOUN	ch pa pa ch
seq_228	3	ch	NOUN	ch pa pa ch
seq_304	0	pa	NOUN	pa ma gh
seq_305	1	ma	NOUN	pa ma gh
seq_305	2	gh	NOUN	pa ma gh
seq_305	0	dh	VERB	dh sa sa
seq_306	1	sa	NOUN	dh sa sa
seq_306	2	sa	NOUN	dh sa sa
seq_306	0	ba	ADJ	ba dh ma
seq_307	1	dh	VERB	ba dh ma
seq_307	2	ma	NOUN	ba dh ma
seq_230	0	na	NOUN	na bh la ta
seq_231	1	bh	VERB	na bh la ta
seq_231	2	la	ADJ	na bh la ta
seq_231	3	ta	NOUN	na bh la ta
seq_185	0	pa	NOUN	pa la ja ka ka
seq_185	1	la	ADJ	pa la ja ka ka
seq_185	2	ja	VERB	pa la ja ka ka
seq_186	3	ka	NOUN	pa la ja ka ka
seq_186	4	ka	NOUN	pa la ja ka ka
seq_310	0	ga	ADJ	ga na ma
seq_311	1	na	NOUN	ga na ma
seq_311	2	ma	NOUN	ga na ma
seq_155	0	na	NOUN	na pa ma ga pa ja
seq_156	1	pa	NOUN	na pa ma ga pa ja
seq_156	2	ma	NOUN	na pa ma ga pa ja
seq_156	3	ga	ADJ	na pa ma ga pa ja
seq_156	4	pa	NOUN	na pa ma ga pa ja
seq_156	5	ja	VERB	na pa ma ga pa ja
seq_235	0	re	VERB	re ra ra ka
seq_235	1	ra	NOUN	re ra ra ka
seq_235	2	ra	NOUN	re ra ra ka
seq_236	3	ka	NOUN	re ra ra ka
seq_315	0	ch	NOUN	ch pa ga
seq_315	1	pa	NOUN	ch pa ga
seq_315	2	ga	ADJ	ch pa ga
seq_189	0	ku	NOUN	ku na sa ha si
seq_189	1	na	NOUN	ku na sa ha si
seq_190	2	sa	NOUN	ku na sa ha si
seq_190	3	ha	NOUN	ku na sa ha si
seq_190	4	si	VERB	ku na sa ha si
seq_158	0	ku	NOUN	ku ka la sa ka ja
seq_159	1	ka	NOUN	ku ka la sa ka ja
seq_159	2	la	ADJ	ku ka la sa ka ja
seq_159	3	sa	NOUN	ku ka la sa ka ja
seq_159	4	ka	NOUN	ku ka la sa ka ja
seq_159	5	ja	VERB	ku ka la sa ka ja
seq_137	0	ha	NOUN	ha ka sa pa ta nan pa
seq_137	1	ka	NOUN	ha ka sa pa ta nan pa
seq_137	2	sa	NOUN	ha ka sa pa ta nan pa
seq_137	3	pa	NOUN	ha ka sa pa ta nan pa
seq_137	4	ta	NOUN	ha ka sa pa ta nan pa
seq_137	5	nan	NUM	ha ka sa pa ta nan pa
seq_137	6	pa	NOUN	ha ka sa pa ta nan pa
seq_241	0	na	NOUN	na la g ra
seq_241	1	la	ADJ	na la g ra
seq_242	2	g	NOUN	na la g ra
seq_242	3	ra	NOUN	na la g ra
seq_323	0	nan	NUM	nan dh ma
seq_323	1	dh	VERB	nan dh ma
seq_324	2	ma	NOUN	nan dh ma
seq_243	0	na	NOUN	na ba la ku
seq_243	1	ba	ADJ	na ba la ku
seq_243	2	la	ADJ	na ba la ku
seq_244	3	ku	NOUN	na ba la ku
seq_325	0	la	ADJ	la na si
seq_326	1	na	NOUN	la na si
seq_326	2	si	VERB	la na si
seq_326	0	ka	NOUN	ka ka na
seq_327	1	ka	NOUN	ka ka na
seq_327	2	na	NOUN	ka ka na
seq_245	0	na	NOUN	na na la ta
seq_246	1	na	NOUN	na na la ta
seq_246	2	la	ADJ	na na la ta
seq_246	3	ta	NOUN	na na la ta
seq_246	0	ta	NOUN	ta na ch ma
seq_247	1	na	NOUN	ta na ch ma
seq_247	2	ch	NOUN	ta na ch ma
seq_247	3	ma	NOUN	ta na ch ma
seq_198	0	dh	VERB	dh ta pa ga ku
seq_198	1	ta	NOUN	dh ta pa ga ku
seq_198	2	pa	NOUN	dh ta pa ga ku
seq_198	3	ga	ADJ	dh ta pa ga ku
seq_199	4	ku	NOUN	dh ta pa ga ku
seq_332	0	ta	NOUN	ta ku pa
seq_332	1	ku	NOUN	ta ku pa
seq_332	2	pa	NOUN	ta ku pa
seq_333	0	ta	NOUN	ta pa pa
seq_333	1	pa	NOUN	ta pa pa
seq_333	2	pa	NOUN	ta pa pa
seq_250	0	na	NOUN	na sa ch la
seq_250	1	sa	NOUN	na sa ch la
seq_251	2	ch	NOUN	na sa ch la
seq_251	3	la	ADJ	na sa ch la
seq_201	0	na	NOUN	na g pa si ta
seq_201	1	g	NOUN	na g pa si ta
seq_201	2	pa	NOUN	na g pa si ta
seq_201	3	si	VERB	na g pa si ta
seq_202	4	ta	NOUN	na g pa si ta
seq_337	0	pa	NOUN	pa pa pu
seq_337	1	pa	NOUN	pa pa pu
seq_337	2	pu	ADJ	pa pa pu
seq_253	0	ta	NOUN	ta na pa ta
seq_253	1	na	NOUN	ta na pa ta
seq_254	2	pa	NOUN	ta na pa ta
seq_254	3	ta	NOUN	ta na pa ta
seq_203	0	ra	NOUN	ra la sa pa na
seq_203	1	la	ADJ	ra la sa pa na
seq_204	2	sa	NOUN	ra la sa pa na
seq_204	3	pa	NOUN	ra la sa pa na
seq_204	4	na	NOUN	ra la sa pa na
seq_341	0	ku	NOUN	ku ta ra
seq_341	1	ta	NOUN	ku ta ra
seq_341	2	ra	NOUN	ku ta ra
seq_342	0	ja	VERB	ja ba ba
seq_342	1	ba	ADJ	ja ba ba
seq_342	2	ba	ADJ	ja ba ba
seq_343	0	g	NOUN	g dh pa
seq_343	1	dh	VERB	g dh pa
seq_343	2	pa	NOUN	g dh pa
seq_344	0	ta	NOUN	ta na ga
seq_344	1	na	NOUN	ta na ga
seq_344	2	ga	ADJ	ta na ga
seq_345	0	ra	NOUN	ra ra ku
seq_345	1	ra	NOUN	ra ra ku
seq_345	2	ku	NOUN	ra ra ku
seq_346	0	na	NOUN	na pa pa
seq_346	1	pa	NOUN	na pa pa
seq_346	2	pa	NOUN	na pa pa
seq_347	0	mu	NOUN	mu nan ha
seq_347	1	nan	NUM	mu nan ha
seq_347	2	ha	NOUN	mu nan ha
seq_261	0	ku	NOUN	ku pa pa si
seq_261	1	pa	NOUN	ku pa pa si
seq_261	2	pa	NOUN	ku pa pa si
seq_261	3	si	VERB	ku pa pa si
seq_174	0	la	ADJ	la ku ta pa dh pa
seq_174	1	ku	NOUN	la ku ta pa dh pa
seq_175	2	ta	NOUN	la ku ta pa dh pa
seq_175	3	pa	NOUN	la ku ta pa dh pa
seq_175	4	dh	VERB	la ku ta pa dh pa
seq_175	5	pa	NOUN	la ku ta pa dh pa
seq_175	0	la	ADJ	la na ra ba ra na
seq_175	1	na	NOUN	la na ra ba ra na
seq_176	2	ra	NOUN	la na ra ba ra na
seq_176	3	ba	ADJ	la na ra ba ra na
seq_176	4	ra	NOUN	la na ra ba ra na
seq_176	5	na	NOUN	la na ra ba ra na
seq_353	0	un	ADP	un ra la
seq_353	1	ra	NOUN	un ra la
seq_354	2	la	ADJ	un ra la
seq_354	0	ka	NOUN	ka ka ku
seq_354	1	ka	NOUN	ka ka ku
seq_355	2	ku	NOUN	ka ka ku
seq_355	0	sa	NOUN	sa ka an
seq_355	1	ka	NOUN	sa ka an
seq_356	2	an	ADP	sa ka an
seq_133	0	na	NOUN	na pa pa un ka la ra na
seq_133	1	pa	NOUN	na pa pa un ka la ra na
seq_133	2	pa	NOUN	na pa pa un ka la ra na
seq_134	3	un	ADP	na pa pa un ka la ra na
seq_134	4	ka	NOUN	na pa pa un ka la ra na
seq_134	5	la	ADJ	na pa pa un ka la ra na
seq_134	6	ra	NOUN	na pa pa un ka la ra na
seq_134	7	na	NOUN	na pa pa un ka la ra na
seq_269	0	la	ADJ	la ra bh la
seq_269	1	ra	NOUN	la ra bh la
seq_269	2	bh	VERB	la ra bh la
seq_270	3	la	ADJ	la ra bh la
seq_154	0	la	ADJ	la gh an bh ta dh dh
seq_154	1	gh	NOUN	la gh an bh ta dh dh
seq_154	2	an	ADP	la gh an bh ta dh dh
seq_154	3	bh	VERB	la gh an bh ta dh dh
seq_155	4	ta	NOUN	la gh an bh ta dh dh
seq_155	5	dh	VERB	la gh an bh ta dh dh
seq_155	6	dh	VERB	la gh an bh ta dh dh
seq_362	0	na	NOUN	na na na
seq_363	1	na	NOUN	na na na
seq_363	2	na	NOUN	na na na
seq_363	0	ta	NOUN	ta ku ba
seq_364	1	ku	NOUN	ta ku ba
seq_364	2	ba	ADJ	ta ku ba
seq_273	0	ta	NOUN	ta ra na pa
seq_273	1	ra	NOUN	ta ra na pa
seq_274	2	na	NOUN	ta ra na pa
seq_274	3	pa	NOUN	ta ra na pa
seq_274	0	ga	ADJ	ga ka si dh
seq_274	1	ka	NOUN	ga ka si dh
seq_275	2	si	VERB	ga ka si dh
seq_275	3	dh	VERB	ga ka si dh
seq_275	0	sa	NOUN	sa sa pa pa
seq_275	1	sa	NOUN	sa sa pa pa
seq_276	2	pa	NOUN	sa sa pa pa
seq_276	3	pa	NOUN	sa sa pa pa
seq_368	0	na	NOUN	na ta na
seq_369	1	ta	NOUN	na ta na
seq_369	2	na	NOUN	na ta na
seq_369	0	la	ADJ	la bh la
seq_370	1	bh	VERB	la bh la
seq_370	2	la	ADJ	la bh la
seq_278	0	na	NOUN	na ku la ch
seq_278	1	ku	NOUN	na ku la ch
seq_278	2	la	ADJ	na ku la ch
seq_278	3	ch	NOUN	na ku la ch
seq_372	0	la	ADJ	la ta la
seq_372	1	ta	NOUN	la ta la
seq_372	2	la	ADJ	la ta la
seq_373	0	la	ADJ	la pa pa
seq_373	1	pa	NOUN	la pa pa
seq_373	2	pa	NOUN	la pa pa
seq_374	0	pa	NOUN	pa pr ch
seq_374	1	pr	ADP	pa pr ch
seq_374	2	ch	NOUN	pa pr ch
seq_375	0	bh	VERB	bh dh ra
seq_375	1	dh	VERB	bh dh ra
seq_375	2	ra	NOUN	bh dh ra
seq_376	0	ta	NOUN	ta ka pa
seq_376	1	ka	NOUN	ta ka pa
seq_376	2	pa	NOUN	ta ka pa
seq_377	0	ka	NOUN	ka sa ta
seq_377	1	sa	NOUN	ka sa ta
seq_377	2	ta	NOUN	ka sa ta
seq_378	0	la	ADJ	la na ra
seq_378	1	na	NOUN	la na ra
seq_378	2	ra	NOUN	la na ra
seq_227	0	ra	NOUN	ra ku ta kh kh
seq_227	1	ku	NOUN	ra ku ta kh kh
seq_227	2	ta	NOUN	ra ku ta kh kh
seq_228	3	kh	NOUN	ra ku ta kh kh
seq_228	4	kh	NOUN	ra ku ta kh kh
seq_285	0	sa	NOUN	sa ka dh pa
seq_285	1	ka	NOUN	sa ka dh pa
seq_286	2	dh	VERB	sa ka dh pa
seq_286	3	pa	NOUN	sa ka dh pa
seq_286	0	nan	NUM	nan ta ra ma
seq_286	1	ta	NOUN	nan ta ra ma
seq_287	2	ra	NOUN	nan ta ra ma
seq_287	3	ma	NOUN	nan ta ra ma
seq_383	0	ta	NOUN	ta gh na
seq_383	1	gh	NOUN	ta gh na
seq_384	2	na	NOUN	ta gh na
seq_384	0	na	NOUN	na ba ka
seq_384	1	ba	ADJ	na ba ka
seq_385	2	ka	NOUN	na ba ka
seq_385	0	ma	NOUN	ma ra ku
seq_385	1	ra	NOUN	ma ra ku
seq_386	2	ku	NOUN	ma ra ku
seq_231	0	ka	NOUN	ka ja ka na ra
seq_232	1	ja	VERB	ka ja ka na ra
seq_232	2	ka	NOUN	ka ja ka na ra
seq_232	3	na	NOUN	ka ja ka na ra
seq_232	4	ra	NOUN	ka ja ka na ra
seq_388	0	la	ADJ	la ta la
seq_388	1	ta	NOUN	la ta la
seq_388	2	la	ADJ	la ta la
seq_233	0	ma	NOUN	ma ka ba ku pr
seq_233	1	ka	NOUN	ma ka ba ku pr
seq_233	2	ba	ADJ	ma ka ba ku pr
seq_234	3	ku	NOUN	ma ka ba ku pr
seq_234	4	pr	ADP	ma ka ba ku pr
seq_390	0	ra	NOUN	ra ra la
seq_391	1	ra	NOUN	ra ra la
seq_391	2	la	ADJ	ra ra la
seq_235	0	bh	VERB	bh ra pa la ka
seq_235	1	ra	NOUN	bh ra pa la ka
seq_235	2	pa	NOUN	bh ra pa la ka
seq_235	3	la	ADJ	bh ra pa la ka
seq_235	4	ka	NOUN	bh ra pa la ka
seq_196	0	na	NOUN	na pa da na bh ta
seq_196	1	pa	NOUN	na pa da na bh ta
seq_197	2	da	VERB	na pa da na bh ta
seq_197	3	na	NOUN	na pa da na bh ta
seq_197	4	bh	VERB	na pa da na bh ta
seq_197	5	ta	NOUN	na pa da na bh ta
seq_296	0	la	ADJ	la la ku ra
seq_296	1	la	ADJ	la la ku ra
seq_297	2	ku	NOUN	la la ku ra
seq_297	3	ra	NOUN	la la ku ra
seq_396	0	ta	NOUN	ta la ta
seq_397	1	la	ADJ	ta la ta
seq_397	2	ta	NOUN	ta la ta
seq_397	0	dh	VERB	dh kh mu
seq_398	1	kh	NOUN	dh kh mu
seq_398	2	mu	NOUN	dh kh mu
seq_170	0	pa	NOUN	pa ra ba pa ka ta un
seq_171	1	ra	NOUN	pa ra ba pa ka ta un
seq_171	2	ba	ADJ	pa ra ba pa ka ta un
seq_171	3	pa	NOUN	pa ra ba pa ka ta un
seq_171	4	ka	NOUN	pa ra ba pa ka ta un
seq_171	5	ta	NOUN	pa ra ba pa ka ta un
seq_171	6	un	ADP	pa ra ba pa ka ta un
seq_401	0	ba	ADJ	ba pa ja
seq_401	1	pa	NOUN	ba pa ja
seq_401	2	ja	VERB	ba pa ja
seq_402	0	mu	NOUN	mu g gh
seq_402	1	g	NOUN	mu g gh
seq_402	2	gh	NOUN	mu g gh
seq_403	0	ta	NOUN	ta ka sa
seq_403	1	ka	NOUN	ta ka sa
seq_403	2	sa	NOUN	ta ka sa
seq_151	0	na	NOUN	na na pa pa pa dh ma ka
seq_151	1	na	NOUN	na na pa pa pa dh ma ka
seq_151	2	pa	NOUN	na na pa pa pa dh ma ka
seq_151	3	pa	NOUN	na na pa pa pa dh ma ka
seq_152	4	pa	NOUN	na na pa pa pa dh ma ka
seq_152	5	dh	VERB	na na pa pa pa dh ma ka
seq_152	6	ma	NOUN	na na pa pa pa dh ma ka
seq_152	7	ka	NOUN	na na pa pa pa dh ma ka
seq_305	0	dh	VERB	dh ka bh ta
seq_305	1	ka	NOUN	dh ka bh ta
seq_305	2	bh	VERB	dh ka bh ta
seq_305	3	ta	NOUN	dh ka bh ta
